episode,step,return
790,78,48.579424
791,78,51.633458
792,100,48.160431
793,280,33.751998
794,113,49.058859
795,75,49.240569
796,999,-24.453795
797,125,46.023623
798,95,50.395273
799,78,49.422883
800,82,50.902374
801,99,52.158367
802,102,49.885987
803,87,45.700575
804,112,45.466125
805,208,41.992564
806,78,48.641
807,77,49.791902
808,90,51.554516
809,73,49.450716
810,93,51.460949
811,94,49.116271
812,95,46.609444
813,88,51.033498
814,81,48.89584
815,96,49.518836
816,84,51.144025
817,999,-20.811536
818,197,45.412804
819,146,45.354099
820,999,-26.473037
821,84,49.156888
822,76,48.318315
823,79,47.801494
824,112,50.29863
825,84,49.904245
826,99,49.83656
827,78,51.426106
828,220,44.187279
829,102,46.849336
830,116,47.981307
831,83,44.081548
832,73,47.041088
833,93,51.090682
834,86,49.779917
835,101,49.880321
836,67,48.608826
837,999,-22.098756
838,69,50.222227
839,123,46.490513
840,156,41.487967
841,151,46.211481
842,92,47.929234
843,89,47.137982
844,85,50.858512
845,95,49.472546
846,96,48.421855
847,86,49.705592
848,87,49.35647
849,74,49.704785
850,85,47.80344
851,89,48.351078
852,101,50.301274
853,72,49.649358
854,78,49.333181
855,110,46.049632
856,76,49.731964
857,86,49.74751
858,70,53.353172
859,211,40.134679
860,174,45.351285
861,74,48.583762
862,89,50.996525
863,82,51.242433
864,110,48.885142
865,80,51.003213
866,90,48.207371
867,81,48.997436
868,97,49.322145
869,75,49.129563
870,88,49.50631
871,122,48.932786
872,93,47.501789
873,85,51.40046
874,76,50.017027
875,98,50.416473
876,93,47.237249
877,77,48.196751
878,94,48.426957
879,84,49.869798
880,101,45.924451
881,75,51.08227
882,98,46.42746
883,85,50.366605
884,83,51.452001
885,89,45.173945
886,94,50.964878
887,78,47.471164
888,76,51.629377
889,98,45.528872
890,158,45.511301
891,84,49.895971
892,92,46.080836
893,86,50.548226
894,84,49.295795
895,83,50.162612
896,184,46.124565
897,98,48.869511
898,78,51.230681
899,171,44.8155
900,79,48.666758
901,85,51.616664
902,91,50.866955
903,77,51.582944
904,185,44.749241
905,85,50.176595
906,97,45.67497
907,999,-26.263316
908,106,49.139793
909,78,50.81327
910,87,51.822989
911,72,49.924854
912,94,51.302879
913,81,46.474583
914,102,48.266721
915,88,47.662018
916,85,48.892559
917,124,47.193584
918,100,50.737436
919,86,51.114857
920,236,42.589168
921,105,50.168286
922,87,45.110713
923,91,48.812529
924,73,49.989888
925,81,50.664853
926,77,52.717191
927,82,48.359405
928,106,46.828052
929,147,43.685626
930,180,47.036902
931,80,49.794937
932,101,49.925346
933,75,50.007987
934,85,50.363111
935,75,49.686487
936,107,50.735261
937,111,47.273627
938,999,-22.731164
939,98,50.25219
940,110,45.733737
941,82,48.957622
942,94,48.766354
943,89,47.927449
944,84,49.107241
945,85,50.542327
946,112,48.21669
947,77,53.62024
948,77,48.506674
949,85,48.839673
950,76,47.869411
951,212,42.3254
952,87,50.18355
953,84,47.930592
954,122,48.974743
955,78,51.224692
956,95,49.682985
957,999,-25.606724
958,197,48.387084
959,93,47.247028
960,88,49.800531
961,184,45.615762
962,93,48.448276
963,140,49.155555
964,87,50.167172
965,87,51.011858
966,74,50.398857
967,340,33.148424
968,102,49.135606
969,87,51.55034
970,87,48.898894
971,79,47.527469
972,100,51.307053
973,77,48.642177
974,105,50.166564
975,91,49.236147
976,69,46.359688
977,84,51.878433
978,83,47.854883
979,116,43.332152
980,104,50.417271
981,77,49.767055
982,99,47.228339
983,72,51.565879
984,65,50.216804
985,99,48.324247
986,82,49.101781
987,87,50.526846
988,86,50.496073
989,80,48.712027
990,78,51.438892
991,106,47.005752
992,128,43.256973
993,73,48.98868
994,114,48.791253
995,107,47.10967
996,77,50.487577
997,108,52.468959
998,89,50.637878
999,99,50.319811
1000,77,49.555807
1001,94,49.56476
1002,81,48.97292
1003,999,-21.4147
1004,255,38.758802
1005,100,48.881656
1006,91,50.792933
1007,80,49.875515
1008,96,48.414984
1009,80,50.558932
1010,75,47.143838
1011,90,48.340794
1012,76,51.798596
1013,151,44.136809
1014,999,-24.562096
1015,999,-25.451737
1016,96,49.201622
1017,103,49.682958
1018,78,48.1155
1019,87,48.633118
1020,91,49.467244
1021,72,50.814789
1022,89,49.110034
1023,84,51.66508
1024,88,52.849374
1025,98,48.353618
1026,91,51.186782
1027,85,50.053481
1028,82,51.13916
1029,77,50.506087
1030,76,50.095614
1031,75,48.631835
1032,79,50.353533
1033,228,42.090274
1034,66,50.03142
1035,80,47.989196
1036,82,49.746349
1037,80,48.385401
1038,81,49.522641
1039,82,51.396636
1040,127,47.952633
1041,116,46.307898
1042,112,48.36516
1043,88,49.649368
1044,126,47.712324
1045,92,49.77404
1046,81,51.67533
1047,74,49.757088
1048,106,48.703138
1049,82,51.17636
1050,999,-24.650308
1051,86,50.944186
1052,134,50.055474
1053,93,49.782568
1054,80,51.295743
1055,103,49.734408
1056,80,49.932734
1057,102,51.613204
1058,84,49.333517
1059,82,50.24954
1060,99,49.990556
1061,89,50.998119
1062,71,50.541192
1063,95,46.598046
1064,150,44.991838
1065,97,50.829336
1066,83,51.729454
1067,999,-23.856013
1068,202,43.603976
1069,83,49.726805
1070,88,43.489385
1071,89,51.015666
1072,81,50.554922
1073,107,49.356182
1074,76,47.905117
1075,107,48.484713
1076,77,50.56511
1077,532,24.555365
1078,97,46.525553
1079,96,43.630634
1080,78,49.28563
1081,99,49.303393
1082,79,50.018535
1083,117,50.704317
1084,84,51.171453
1085,82,48.84912
1086,999,-23.672211
1087,81,49.400561
1088,96,46.319649
1089,96,49.512143
1090,999,-31.507265
1091,78,52.738822
1092,84,42.570096
1093,93,51.262846
1094,82,51.608702
1095,318,40.112789
1096,76,49.871939
1097,98,51.974626
1098,79,50.20334
1099,77,51.162767
1100,130,43.830844
1101,91,49.690248
1102,208,44.375658
1103,87,47.966586
1104,999,-22.148468
1105,78,50.237134
1106,85,47.162645
1107,67,50.120959
1108,116,49.574964
1109,133,48.543805
1110,76,51.049392
1111,86,48.306013
1112,114,46.59782
1113,83,51.305877
1114,81,50.463312
1115,76,50.24816
1116,89,50.314241
1117,83,49.067837
1118,109,49.912663
1119,91,50.314022
1120,96,51.388501
1121,80,50.340056
1122,78,51.19132
1123,791,6.756695
1124,117,48.731561
1125,81,49.905624
1126,80,52.195947
1127,77,50.248961
1128,70,51.561026
1129,84,50.891074
1130,74,49.031341
1131,86,50.54065
1132,86,50.804421
1133,88,49.211873
1134,91,49.983502
1135,85,46.915676
1136,999,-23.067682
1137,99,51.962683
1138,97,50.889256
1139,85,49.727919
1140,78,43.37809
1141,452,29.733333
1142,75,46.960788
1143,111,50.221223
1144,85,50.282047
1145,82,49.210015
1146,83,50.986766
1147,76,50.727181
1148,82,50.527235
1149,77,47.11202
1150,81,49.143901
1151,90,48.95648
1152,92,47.992866
1153,79,49.890606
1154,173,44.882702
1155,90,49.775577
1156,279,38.810361
1157,129,47.727906
1158,97,51.265795
1159,76,48.932042
1160,90,50.960393
1161,90,48.330338
1162,74,51.932905
1163,76,49.213409
1164,103,48.52602
1165,85,48.96526
1166,104,49.732274
1167,85,51.234976
1168,93,50.617244
1169,95,51.556027
1170,87,49.330331
1171,115,48.680873
1172,85,51.365164
1173,79,50.11685
1174,75,52.585064
1175,68,50.575626
1176,93,50.324476
1177,70,47.13964
1178,77,50.4505
1179,125,48.676631
1180,83,51.667302
1181,82,50.179289
1182,84,50.394925
1183,113,44.311753
1184,999,-30.056867
1185,128,49.331532
1186,87,49.595138
1187,93,48.171172
1188,153,44.132012
1189,74,51.585292
1190,73,50.521582
1191,128,43.485655
1192,87,50.042529
1193,87,48.079015
1194,88,51.700081
1195,82,49.767433
1196,85,51.206855
1197,999,-23.284624
1198,120,43.150718
1199,93,49.630109
1200,83,50.177707
1201,82,50.66958
1202,69,50.981198
1203,80,49.449671
1204,84,49.986715
1205,98,51.925805
1206,71,48.179011
1207,79,51.681705
1208,75,49.919364
1209,73,48.640568
1210,89,49.395516
1211,86,49.661575
1212,162,46.642344
1213,94,49.938795
1214,95,50.128341
1215,87,51.082609
1216,80,50.487326
1217,85,50.773887
1218,92,49.191572
1219,123,46.420179
1220,93,49.252047
1221,89,51.205571
1222,96,47.083128
1223,84,50.898586
1224,76,52.012385
1225,99,49.015869
1226,133,48.269216
1227,90,45.965808
1228,96,47.708249
1229,87,49.894732
1230,209,41.523095
1231,81,50.262317
1232,155,45.358091
1233,80,49.342616
1234,86,51.184155
1235,68,49.336483
1236,99,51.616639
1237,105,45.93109
1238,95,47.626098
1239,156,45.840473
1240,81,46.841933
1241,81,49.492982
1242,102,51.722422
1243,999,-23.064713
1244,83,50.012648
1245,83,49.144117
1246,82,49.161404
1247,93,49.680425
1248,85,52.295465
1249,84,50.272124
1250,799,8.415778
1251,82,46.278244
1252,79,50.903502
1253,88,49.020201
1254,126,49.843674
1255,77,51.518238
1256,77,48.03949
1257,88,51.100391
1258,999,-25.78861
1259,936,0.073897
1260,74,51.357116
1261,124,48.460996
1262,103,47.359302
1263,92,50.78209
1264,66,47.50487
1265,117,44.761912
1266,81,48.554004
1267,83,49.226971
1268,126,48.63994
1269,97,50.580752
1270,72,51.437087
1271,83,50.027915
1272,75,47.963363
1273,76,51.870477
1274,94,50.510388
1275,108,51.250037
1276,87,45.822091
1277,119,45.671473
1278,87,49.219328
1279,86,51.853978
1280,72,51.654806
1281,85,50.685584
1282,98,51.024689
1283,89,50.221074
1284,81,53.094901
1285,88,50.379086
1286,70,47.037764
1287,94,50.804869
1288,86,46.519955
1289,80,50.398741
1290,84,49.219938
1291,90,43.72063
1292,66,50.395647
1293,85,48.561344
1294,70,50.790409
1295,88,50.521446
1296,89,49.537443
1297,79,50.536836
1298,82,49.861932
1299,87,47.365222
1300,79,51.074566
1301,123,49.373104
1302,84,48.690608
1303,67,51.835103
1304,98,50.827995
1305,105,47.984164
1306,73,49.83957
1307,80,49.135522
1308,80,47.538366
1309,74,49.497461
1310,999,-19.408392
1311,105,46.413956
1312,999,-23.969278
1313,95,51.611215
1314,79,49.514701
1315,152,45.724651
1316,73,51.211118
1317,83,46.498992
1318,83,51.108306
1319,527,21.979538
1320,77,51.336799
1321,154,45.580115
1322,80,49.946005
1323,87,51.221219
1324,999,-22.774521
1325,767,9.77553
1326,78,53.21049
1327,79,50.832027
1328,95,53.219675
1329,127,49.704725
1330,82,50.674498
1331,98,49.01854
1332,115,50.330886
1333,68,50.551901
1334,185,45.364411
1335,79,49.756017
1336,70,50.224427
1337,999,-24.746286
1338,107,50.414103
1339,96,50.777784
1340,78,50.583121
1341,80,49.696774
1342,96,47.624087
1343,72,52.81169
1344,251,42.780562
1345,79,50.275078
1346,77,50.496536
1347,79,49.925597
1348,97,45.674618
1349,75,50.484956
1350,74,50.840871
1351,86,45.596225
1352,159,46.656919
1353,171,46.920036
1354,82,49.695622
1355,81,49.91981
1356,80,48.445316
1357,84,51.46459
1358,94,51.166359
1359,101,49.108783
1360,976,-4.593378
1361,86,51.785741
