episode,step,return
1457,95,42.616656
1458,96,46.346285
1459,149,44.328503
1460,88,43.935657
1461,103,43.964136
1462,106,46.826059
1463,120,44.974871
1464,91,44.017829
1465,118,44.400676
1466,94,45.152046
1467,133,48.152166
1468,88,44.85834
1469,100,42.368417
1470,113,45.961211
1471,97,44.463698
1472,110,47.068458
1473,99,43.10872
1474,98,41.840283
1475,117,44.723475
1476,158,47.500236
1477,103,45.949508
1478,88,45.613549
1479,96,45.544904
1480,101,44.403519
1481,111,44.164346
1482,100,45.971266
1483,96,44.624736
1484,79,43.75236
1485,102,47.274119
1486,93,43.626451
1487,114,46.722416
1488,97,45.668223
1489,97,46.457854
1490,122,44.11619
1491,81,45.868224
1492,157,45.078963
1493,289,46.397387
1494,97,46.116434
1495,103,45.610626
1496,140,43.693831
