episode,step,return
1382,80,45.71168
1383,81,46.730431
1384,75,44.948284
1385,84,45.882637
1386,103,43.132995
1387,70,46.863071
1388,86,40.461834
1389,75,44.213267
1390,84,46.039766
1391,96,45.282785
1392,89,42.149898
1393,87,46.065573
1394,81,46.673002
1395,84,46.163665
1396,87,47.396824
1397,114,43.961469
1398,74,44.068496
1399,68,47.249553
1400,76,48.042888
1401,68,46.516483
1402,81,47.062227
1403,67,44.14057
1404,74,47.602091
1405,79,45.159053
1406,89,46.397657
1407,79,44.005172
1408,87,46.315055
1409,67,45.980289
1410,71,47.377021
1411,91,48.885034
1412,79,47.184253
1413,94,44.735403
1414,89,46.056377
1415,75,47.977958
1416,117,42.799852
1417,80,49.115709
1418,89,45.725427
1419,70,47.533587
1420,78,46.158874
1421,76,48.381697
1422,74,44.452083
1423,79,47.945053
1424,76,47.894404
1425,83,47.221531
1426,94,47.288977
1427,73,46.558089
1428,85,45.81839
1429,72,44.797312
1430,81,47.824817
1431,79,45.063478
1432,81,48.744406
1433,71,45.491168
1434,85,45.017964
1435,77,43.943934
1436,82,47.116452
1437,76,45.951276
1438,73,47.607745
1439,72,46.304065
1440,77,47.808934
1441,80,44.224751
1442,80,47.401687
1443,80,46.273071
1444,72,48.307306
1445,83,46.799872
