episode,step,return
926,114,43.594608
927,130,40.985881
928,105,41.201202
929,67,39.083034
930,93,42.526147
931,103,42.566936
932,82,46.029762
933,106,42.763495
934,87,42.961082
935,101,40.851409
936,80,42.858418
937,98,43.767795
938,73,44.456445
939,98,44.780056
940,83,43.531681
941,93,43.383859
942,84,43.584101
943,103,42.760638
944,83,41.580222
945,76,44.752587
946,275,36.878177
947,79,42.655363
948,75,43.159249
949,75,42.865127
950,83,43.183346
951,999,2.230885
952,102,41.048005
953,92,43.60674
954,999,-0.265025
955,87,42.934709
956,100,43.676396
957,91,42.777043
958,95,43.171616
959,999,2.735251
960,108,44.849661
961,155,42.366265
962,88,43.605755
963,75,43.393929
964,92,41.55862
965,85,39.188534
966,89,40.668851
967,77,42.986786
968,83,40.63609
969,223,38.322746
970,999,6.581573
971,108,43.121217
972,68,38.839232
973,102,44.202173
974,111,44.150646
975,81,42.589631
976,478,23.910755
977,102,43.452833
978,99,42.831311
979,83,41.491038
980,79,43.065286
981,81,43.605451
982,89,44.872501
983,84,45.523169
984,128,41.136932
985,84,43.787574
986,79,42.440791
987,77,40.768305
988,80,43.505721
989,111,38.672174
990,82,42.439159
991,103,41.6012
992,138,39.339873
993,110,44.584129
994,101,43.443373
995,124,40.135053
996,216,40.616238
997,69,40.15848
998,84,38.698717
999,91,42.419897
1000,150,40.737464
1001,98,42.000815
1002,143,41.532234
1003,104,43.517515
1004,110,41.903765
1005,99,43.846727
1006,87,41.045417
1007,88,42.023185
1008,84,42.077855
1009,77,43.052488
1010,81,43.948555
1011,110,41.565126
1012,192,39.699811
1013,130,43.479789
1014,100,43.869494
1015,119,42.717396
1016,123,41.800447
1017,87,42.302801
1018,92,45.263735
1019,105,42.883126
1020,101,40.763562
1021,89,44.692558
1022,75,44.37848
1023,78,41.661396
1024,77,44.45195
1025,80,43.147477
1026,83,44.026334
1027,124,41.083215
1028,88,42.806295
1029,86,42.73873
1030,87,40.451149
1031,87,41.255244
1032,83,44.518575
1033,92,40.285484
1034,110,40.640193
1035,90,42.140663
1036,162,39.026918
1037,86,42.024189
1038,121,41.839289
1039,88,42.997672
1040,89,43.240847
1041,93,44.922288
1042,84,42.252845
1043,414,30.625383
1044,258,35.580193
1045,79,39.543153
1046,162,41.270558
1047,88,46.024755
1048,102,41.80301
1049,74,41.507014
1050,260,36.853236
1051,77,44.487656
1052,77,42.411139
1053,91,39.967432
1054,79,44.249055
1055,145,40.35199
1056,96,42.077051
1057,92,43.253287
1058,78,41.773999
1059,93,46.242175
1060,101,39.67617
1061,159,38.66929
1062,119,39.681682
1063,80,43.766898
1064,87,45.859717
1065,76,43.471146
1066,116,40.85931
1067,118,41.176461
1068,77,45.518849
1069,105,42.865727
1070,183,39.894314
1071,81,41.541738
1072,103,42.543599
1073,87,44.316132
1074,104,43.562646
1075,116,44.910718
1076,999,0.111959
1077,100,41.277262
1078,82,44.557207
1079,92,44.183198
1080,90,42.109045
1081,750,12.640219
1082,115,41.885681
1083,94,39.970575
1084,100,40.935447
1085,124,43.23339
1086,104,42.973466
1087,99,44.159028
1088,97,42.631938
1089,97,42.140297
1090,137,40.662963
1091,96,41.808851
1092,87,42.467252
1093,148,37.60181
1094,76,42.636756
1095,72,45.143975
1096,101,41.228453
1097,306,35.99669
1098,93,43.838813
1099,105,42.923244
1100,83,41.226931
1101,113,41.273439
1102,999,9.248171
1103,89,43.203086
1104,114,41.851336
1105,121,42.022462
1106,847,14.438815
1107,157,36.830025
1108,213,35.011516
1109,76,44.4863
1110,91,44.923494
1111,90,41.626819
1112,76,42.615368
1113,97,43.552659
1114,114,41.419536
1115,77,39.945078
1116,96,43.656621
1117,95,43.908608
1118,121,43.362833
1119,91,42.017587
1120,81,44.579149
1121,106,42.202187
1122,121,41.574974
1123,76,45.319486
1124,76,39.677642
1125,118,38.409414
1126,80,40.801257
1127,153,38.020426
1128,137,39.114548
1129,90,42.68899
1130,83,45.132148
1131,93,43.697145
1132,80,41.848812
1133,73,43.385251
1134,106,43.153732
1135,104,43.653641
1136,91,41.584489
1137,91,42.16589
1138,94,43.720379
1139,87,44.655333
1140,73,44.238659
1141,175,41.513329
1142,74,42.722621
1143,98,42.16674
1144,90,44.836604
1145,81,43.136011
1146,85,42.542086
1147,70,44.0344
1148,95,42.073354
1149,87,40.255087
1150,70,43.088598
1151,87,43.65329
1152,85,44.922415
1153,87,45.008227
1154,83,41.511406
1155,82,44.664486
1156,220,35.617556
1157,73,44.928351
1158,94,41.944684
1159,197,40.34603
1160,116,43.768459
1161,91,43.676393
1162,88,43.666055
1163,88,39.314914
1164,85,42.392118
1165,78,41.752532
1166,79,45.909156
1167,90,40.429278
1168,89,43.895445
1169,93,42.200421
1170,79,43.341698
1171,83,44.019574
1172,999,0.455341
1173,86,43.244331
1174,83,44.112813
1175,88,43.71497
1176,111,43.366638
1177,113,44.150769
1178,76,42.389431
1179,85,40.629215
1180,88,44.155115
1181,175,40.754116
1182,86,43.46676
1183,76,41.145131
1184,85,41.297224
1185,77,42.411655
1186,304,36.937022
1187,109,40.053654
1188,95,44.162117
1189,292,32.787904
1190,94,47.092848
1191,127,41.523449
1192,109,43.82278
1193,87,43.871506
1194,105,41.88441
1195,80,43.578861
1196,83,41.644378
1197,110,44.599289
1198,88,45.450065
1199,142,39.717988
1200,97,43.506235
1201,96,43.238767
1202,120,42.823086
1203,105,42.897664
1204,96,43.459482
1205,94,44.851667
1206,74,44.475621
1207,93,39.953058
1208,157,41.593437
1209,80,43.608355
1210,110,42.425909
1211,91,43.032
1212,86,40.720973
1213,96,42.044234
1214,101,42.471411
1215,72,39.19517
1216,78,45.184517
1217,95,44.409473
1218,78,43.595735
1219,93,42.490806
1220,71,43.866418
1221,139,39.515417
1222,90,42.686741
1223,93,44.510845
1224,999,-3.501223
1225,120,40.377622
1226,193,36.732371
1227,81,44.78983
1228,142,38.693673
1229,93,44.12652
1230,119,42.731128
1231,86,42.749566
1232,78,44.398593
1233,78,43.248979
1234,94,42.368657
1235,80,43.856053
1236,75,43.807267
1237,84,42.329049
1238,91,43.49964
1239,83,44.580823
1240,92,43.5483
1241,419,27.485475
1242,360,27.080766
1243,82,44.106815
1244,81,43.582873
1245,82,43.373193
1246,74,44.153699
1247,78,43.928966
1248,74,43.731816
1249,147,39.190337
1250,91,40.407609
1251,96,44.39321
1252,98,44.284095
1253,93,43.087217
1254,89,43.329317
1255,99,43.854343
1256,97,40.584761
1257,81,42.10311
1258,107,43.908063
1259,125,41.767491
1260,97,39.107305
1261,87,43.390112
1262,121,41.592232
1263,89,43.543697
1264,83,44.061865
1265,122,40.576178
1266,130,42.0937
1267,74,41.864045
1268,122,38.821976
1269,92,42.070957
1270,109,40.106006
1271,281,33.637719
1272,101,43.411143
1273,146,41.538866
1274,999,-1.863181
1275,94,43.912592
1276,158,42.536443
1277,95,43.344337
1278,855,9.467824
1279,76,44.561135
1280,135,40.253261
1281,96,41.644867
1282,91,42.625496
1283,86,45.18417
1284,107,41.574604
1285,81,44.14909
1286,86,43.086563
1287,96,43.2162
1288,76,43.813503
1289,107,43.827979
1290,79,41.462525
1291,91,44.253793
1292,108,36.489477
1293,128,40.261095
1294,999,8.076039
1295,113,39.296387
1296,93,43.923136
1297,78,44.004673
1298,347,29.144019
1299,77,44.650177
1300,77,41.963086
1301,95,40.418634
1302,105,42.869676
1303,92,43.434134
1304,93,41.73637
1305,90,45.052393
1306,95,41.855622
1307,87,43.357764
1308,85,43.587508
1309,81,42.896489
1310,82,46.071355
1311,78,44.794892
1312,79,43.142959
1313,102,43.274845
1314,105,43.520427
1315,83,43.531023
1316,86,39.972827
1317,85,44.222869
1318,139,40.328271
1319,106,43.846923
1320,86,43.464665
1321,94,43.873077
1322,86,42.403337
1323,88,45.836598
1324,85,42.601089
1325,181,38.106892
1326,296,35.343362
1327,88,41.006472
1328,81,40.689575
1329,71,42.82898
1330,76,40.635564
1331,91,43.366183
1332,85,43.772114
1333,84,43.139256
1334,84,39.924245
1335,85,42.188661
1336,999,1.619313
1337,71,41.548856
1338,89,42.497969
1339,78,38.894918
1340,97,44.620273
1341,95,42.895534
1342,82,40.6922
1343,81,43.674337
1344,81,42.023525
1345,78,43.13566
1346,204,37.405738
1347,107,43.484095
1348,96,43.031396
1349,89,43.691163
1350,80,41.937733
1351,83,44.391906
1352,116,44.425353
1353,72,41.918263
1354,87,43.344945
1355,83,43.938611
1356,102,43.206739
1357,98,44.616556
1358,72,43.350064
1359,98,43.371883
1360,140,42.375496
1361,77,42.643451
1362,71,42.47068
1363,84,43.237911
1364,78,42.150888
1365,109,41.778318
1366,80,43.953367
1367,92,44.598478
1368,79,43.536047
1369,99,43.397784
1370,85,40.918051
1371,89,41.863254
1372,84,41.805516
1373,120,39.089318
1374,83,43.072529
1375,95,44.448383
1376,134,40.218289
1377,89,43.852093
1378,119,38.106365
1379,138,38.674821
1380,79,41.720936
1381,94,40.808534
1382,116,37.989777
1383,96,40.238744
1384,154,39.513766
1385,465,27.298288
1386,120,40.45692
1387,96,43.449449
1388,77,43.247987
1389,89,44.426256
1390,105,41.969684
1391,77,42.669016
1392,121,39.525838
1393,74,42.255285
1394,79,45.265755
1395,94,44.917521
1396,69,42.949734
1397,152,38.078305
1398,72,42.813429
1399,74,37.711936
1400,93,44.201215
1401,89,40.766543
1402,111,41.482279
1403,156,41.753874
1404,103,40.467731
1405,80,43.599598
1406,91,42.65625
1407,95,44.63709
1408,105,36.242885
1409,163,38.996349
1410,183,39.962517
1411,81,42.782208
1412,82,41.275507
1413,77,41.670829
1414,83,43.631127
1415,512,20.463931
1416,83,43.131457
1417,101,43.105771
1418,77,43.591194
1419,332,32.567878
1420,94,44.956633
1421,141,42.713153
1422,79,42.93169
1423,81,41.927528
1424,999,3.504754
1425,76,44.2859
1426,83,43.203196
1427,76,42.669029
1428,161,36.315028
1429,90,43.348354
1430,999,0.563428
1431,115,39.623367
1432,94,44.584044
1433,148,44.266175
1434,77,42.887834
1435,75,43.778401
1436,99,43.976792
1437,114,41.540447
