episode,step,return
1067,72,44.40071
1068,78,44.878712
1069,94,46.169105
1070,84,44.466014
1071,85,44.864369
1072,82,45.57807
1073,142,45.139916
1074,151,42.069348
1075,79,47.397592
1076,87,46.519913
1077,76,40.987869
1078,87,43.815733
1079,82,46.474299
1080,81,46.334069
1081,91,44.811535
1082,79,44.050209
1083,90,45.547131
1084,101,46.783741
1085,73,41.383576
1086,83,43.896607
1087,95,46.712988
1088,92,47.170643
1089,93,48.461766
1090,90,43.299593
1091,77,46.483561
1092,74,42.407944
1093,87,48.002706
1094,77,44.541536
1095,101,46.660257
1096,88,43.096395
1097,86,45.636862
1098,84,42.561598
1099,89,48.910201
1100,90,46.146347
1101,75,45.649876
1102,70,45.307535
1103,108,45.366792
1104,94,47.703979
1105,73,43.679841
1106,86,44.03357
1107,77,44.369497
1108,84,45.123036
1109,95,46.187767
1110,88,46.006842
1111,78,48.277021
1112,98,47.111426
1113,66,44.678365
1114,80,45.12323
1115,93,42.55926
1116,86,46.75891
1117,69,45.132107
1118,103,41.941433
1119,74,46.696158
1120,97,45.69865
1121,85,47.431375
1122,97,44.781831
1123,111,46.04623
1124,87,46.392185
1125,78,46.864641
1126,84,47.081761
1127,255,43.985049
1128,127,45.237431
1129,110,43.637054
1130,89,46.533379
1131,87,46.426834
1132,66,43.004132
1133,138,45.46184
1134,165,43.585366
1135,98,45.867437
1136,82,44.668403
1137,100,45.112672
1138,90,46.412002
1139,88,46.075708
1140,84,46.834033
1141,93,47.066675
1142,83,47.522432
1143,77,45.434384
1144,87,45.661432
1145,84,46.723073
1146,88,45.00329
1147,86,45.642938
1148,76,40.83629
1149,86,45.880741
1150,85,43.357418
1151,85,45.166558
1152,83,45.835872
1153,91,48.71703
1154,105,47.060568
1155,81,42.821413
1156,81,46.627123
1157,71,45.828898
1158,81,45.992439
1159,79,43.510112
1160,89,46.896961
1161,145,42.64167
1162,112,46.846977
1163,78,47.34738
1164,103,46.532764
1165,74,45.712902
1166,81,43.364486
1167,69,38.169151
1168,72,41.405536
1169,97,45.653938
1170,90,43.125526
1171,89,45.42541
1172,124,46.543018
1173,93,46.658313
1174,89,45.963041
1175,84,46.507721
1176,86,46.616631
1177,86,44.444131
1178,74,42.582849
1179,103,44.280592
1180,78,47.201939
1181,82,46.651091
1182,74,46.142508
1183,69,45.560549
1184,81,43.443033
1185,102,45.402064
1186,76,44.094665
1187,96,42.466458
1188,79,46.785977
1189,88,45.980213
1190,172,47.989537
1191,86,46.024623
1192,76,47.098306
1193,86,46.824284
1194,97,47.287163
1195,79,44.207541
1196,71,43.984883
1197,98,46.512266
1198,82,47.693238
1199,78,46.913675
1200,95,45.685828
1201,80,48.59123
1202,149,47.402182
1203,287,48.057274
1204,102,45.112615
1205,84,40.200088
1206,105,50.651375
1207,111,43.365735
1208,94,41.882651
1209,67,41.862723
1210,108,47.478644
1211,82,45.25285
1212,94,44.569887
1213,82,44.235896
1214,93,42.251281
1215,86,46.559828
1216,89,45.740575
1217,106,46.983646
1218,78,46.088078
1219,999,28.188596
1220,128,45.741592
1221,72,45.507004
1222,75,44.768216
1223,83,43.230851
1224,90,46.847694
1225,100,44.043061
1226,77,47.145473
1227,101,44.818442
1228,79,45.538539
1229,81,42.698894
1230,99,46.470095
1231,73,40.507881
1232,86,45.887213
1233,88,44.715118
1234,94,44.855655
1235,81,44.313319
1236,73,44.419626
1237,78,43.158547
1238,88,45.540008
1239,92,44.025183
1240,82,44.075677
1241,74,46.191278
1242,92,47.489535
1243,98,46.778156
1244,74,46.607437
1245,76,44.523374
1246,78,46.33506
1247,77,43.553554
1248,84,45.828109
1249,136,45.01884
1250,79,43.881075
1251,74,44.676923
1252,79,46.273985
1253,79,45.122791
1254,84,46.127836
1255,84,43.069188
1256,97,45.985597
1257,68,39.085544
1258,135,47.523959
1259,75,45.364018
1260,84,46.945725
1261,197,46.195113
1262,106,45.699574
1263,77,45.313696
1264,80,46.547471
1265,82,43.706747
1266,82,44.002406
1267,78,46.244856
1268,92,41.771227
1269,82,46.269839
1270,86,45.694469
1271,88,47.712707
1272,89,44.592222
1273,79,46.113903
1274,70,41.216003
1275,101,47.471982
1276,68,45.475068
1277,70,46.501701
1278,84,44.612504
1279,82,46.944017
1280,80,44.524425
1281,81,45.496484
1282,91,43.600813
1283,86,49.185783
1284,89,46.779663
1285,136,45.156645
1286,139,41.711869
1287,113,46.261875
1288,84,45.934028
