episode,total_steps,return,steps,done_reason,fmax_last,buffer_size,cif_path
1072,43535,-52.704839,40,bond,77.586670,300000,"mofs/train_pool_valid/qmof-0d4a8eb.cif"
1073,43572,-56.982767,37,bond,12517.428711,300000,"mofs/train_pool_valid/qmof-a1dfcbf.cif"
1074,43592,-32.351438,20,bond,770.507507,300000,"mofs/train_pool_valid/qmof-1e5a3fa.cif"
1075,43622,-54.698056,30,bond,105.983810,300000,"mofs/train_pool_valid/qmof-7024199.cif"
1076,43671,-62.608763,49,bond,184.582855,300000,"mofs/train_pool_valid/qmof-597cebc.cif"
1077,43704,-47.807525,33,bond,223.799271,300000,"mofs/train_pool_valid/qmof-7386122.cif"
1078,43730,-39.770765,26,bond,166.817505,300000,"mofs/train_pool_valid/qmof-27f7861.cif"
1079,43761,-47.118256,31,bond,41.451466,300000,"mofs/train_pool_valid/qmof-8eff006.cif"
1080,43804,-47.765377,43,bond,548.480896,300000,"mofs/train_pool_valid/qmof-b7e8393.cif"
1081,43864,-111.847400,60,bond,115.583939,300000,"mofs/train_pool_valid/qmof-00744ff.cif"
1082,43895,-52.328923,31,bond,154.557938,300000,"mofs/train_pool_valid/qmof-eab8e84.cif"
1083,43938,-59.213576,43,bond,151.611404,300000,"mofs/train_pool_valid/qmof-c11cf90.cif"
1084,43978,-43.190977,40,bond,142.330978,300000,"mofs/train_pool_valid/qmof-a4541ac.cif"
1085,44031,-75.389710,53,bond,173.581802,300000,"mofs/train_pool_valid/qmof-91f17cd.cif"
1086,44048,-27.522721,17,bond,98.648254,300000,"mofs/train_pool_valid/qmof-130053f.cif"
1087,44071,-32.189230,23,bond,100.227676,300000,"mofs/train_pool_valid/qmof-41bc44e.cif"
1088,44093,-34.737955,22,bond,153.808014,300000,"mofs/train_pool_valid/qmof-b971c64.cif"
1089,44152,-70.074010,59,bond,461.270905,300000,"mofs/train_pool_valid/qmof-7fccc1f.cif"
1090,44167,-32.288002,15,bond,21.127539,300000,"mofs/train_pool_valid/qmof-ddce214.cif"
1091,44195,-54.182108,28,bond,1037.588501,300000,"mofs/train_pool_valid/qmof-b1904d6.cif"
1092,44214,-27.451181,19,bond,2470.570557,300000,"mofs/train_pool_valid/qmof-debef81.cif"
1093,44230,-23.887811,16,bond,194.557083,300000,"mofs/train_pool_valid/qmof-9d06776.cif"
1094,44253,-37.678558,23,bond,136.525238,300000,"mofs/train_pool_valid/qmof-1246441.cif"
1095,44347,-132.089804,94,bond,701.406006,300000,"mofs/train_pool_valid/qmof-4716b44.cif"
1096,44388,-65.934792,41,bond,3035.670166,300000,"mofs/train_pool_valid/qmof-5e2dc9c.cif"
1097,44431,-68.588622,43,bond,250.267715,300000,"mofs/train_pool_valid/qmof-c3ad823.cif"
1098,44457,-43.678400,26,bond,133.292053,300000,"mofs/train_pool_valid/qmof-2d4f3d7.cif"
1099,44487,-37.593668,30,bond,2083.205078,300000,"mofs/train_pool_valid/qmof-66698de.cif"
1100,44500,-19.857921,13,bond,888.219055,300000,"mofs/train_pool_valid/qmof-9b4b8a0.cif"
1101,44525,-39.465207,25,bond,74.460884,300000,"mofs/train_pool_valid/qmof-fa1d0ec.cif"
1102,44573,-59.834065,48,bond,144.074539,300000,"mofs/train_pool_valid/qmof-acb668d.cif"
1103,44621,-59.128793,48,bond,968.614136,300000,"mofs/train_pool_valid/qmof-29a7d04.cif"
1104,44631,-18.520913,10,bond,101.530327,300000,"mofs/train_pool_valid/qmof-0a13fbf.cif"
1105,44655,-34.853819,24,bond,85.742783,300000,"mofs/train_pool_valid/qmof-e08aa2c.cif"
1106,44704,-65.864230,49,bond,160.047333,300000,"mofs/train_pool_valid/qmof-d9508ee.cif"
1107,44738,-56.290595,34,bond,1282.592407,300000,"mofs/train_pool_valid/qmof-54e279c.cif"
1108,44764,-41.033754,26,bond,139.330429,300000,"mofs/train_pool_valid/qmof-fdc1db0.cif"
1109,44787,-36.787229,23,bond,212.727615,300000,"mofs/train_pool_valid/qmof-36f1e77.cif"
1110,44829,-63.553207,42,bond,609.754150,300000,"mofs/train_pool_valid/qmof-6efed02.cif"
1111,44891,-75.450492,62,bond,211.939514,300000,"mofs/train_pool_valid/qmof-c4528f3.cif"
1112,44918,-35.135937,27,bond,1249.637085,300000,"mofs/train_pool_valid/qmof-043bf63.cif"
1113,44946,-47.702569,28,bond,56.885708,300000,"mofs/train_pool_valid/qmof-c4e0f79.cif"
1114,44978,-44.453764,32,bond,371.938202,300000,"mofs/train_pool_valid/qmof-9047456.cif"
1115,44996,-30.086677,18,bond,65.850754,300000,"mofs/train_pool_valid/qmof-201ddfa.cif"
1116,45021,-40.278198,25,bond,2488.071045,300000,"mofs/train_pool_valid/qmof-4ef8443.cif"
1117,45072,-73.990856,51,bond,70950.289062,300000,"mofs/train_pool_valid/qmof-27041f1.cif"
1118,45090,-31.170118,18,bond,34.700165,300000,"mofs/train_pool_valid/qmof-a42d702.cif"
1119,45113,-38.840769,23,bond,153.757095,300000,"mofs/train_pool_valid/qmof-285d109.cif"
1120,45137,-44.276277,24,bond,51.067909,300000,"mofs/train_pool_valid/qmof-e6dcf60.cif"
1121,45185,-80.254458,48,bond,33053.929688,300000,"mofs/train_pool_valid/qmof-357add0.cif"
1122,45204,-36.634279,19,bond,45.116974,300000,"mofs/train_pool_valid/qmof-b18f8ac.cif"
1123,45247,-81.264747,43,bond,223.352692,300000,"mofs/train_pool_valid/qmof-680cf33.cif"
1124,45262,-25.561142,15,bond,41.264683,300000,"mofs/train_pool_valid/qmof-b59eb8f.cif"
1125,45276,-22.024721,14,bond,107.464920,300000,"mofs/train_pool_valid/qmof-fc6aa9f.cif"
1126,45289,-26.199232,13,bond,38.979610,300000,"mofs/train_pool_valid/qmof-608be6c.cif"
1127,45333,-66.333840,44,bond,123.143448,300000,"mofs/train_pool_valid/qmof-92d0491.cif"
1128,45358,-46.560148,25,bond,92.348175,300000,"mofs/train_pool_valid/qmof-abd6069.cif"
1129,45401,-85.998911,43,bond,159.828888,300000,"mofs/train_pool_valid/qmof-a7efc17.cif"
1130,45429,-40.080289,28,bond,28822.035156,300000,"mofs/train_pool_valid/qmof-563bfea.cif"
1131,45468,-70.996387,39,bond,186.307266,300000,"mofs/train_pool_valid/qmof-a2d1221.cif"
1132,45502,-60.576123,34,bond,138.132828,300000,"mofs/train_pool_valid/qmof-c45f4aa.cif"
1133,45533,-49.938844,31,bond,172.528625,300000,"mofs/train_pool_valid/qmof-325d9ba.cif"
1134,45593,-99.117060,60,bond,135.563660,300000,"mofs/train_pool_valid/qmof-876342b.cif"
1135,45628,-59.157756,35,bond,53.512634,300000,"mofs/train_pool_valid/qmof-429d887.cif"
1136,45658,-50.393612,30,bond,120.499992,300000,"mofs/train_pool_valid/qmof-d57448c.cif"
1137,45703,-54.688618,45,bond,189.681061,300000,"mofs/train_pool_valid/qmof-b55a34a.cif"
1138,45715,-24.434579,12,bond,807.378296,300000,"mofs/train_pool_valid/qmof-2f63607.cif"
1139,45744,-42.222367,29,bond,2441.885498,300000,"mofs/train_pool_valid/qmof-17a96f5.cif"
1140,45836,-101.810416,92,bond,160.049698,300000,"mofs/train_pool_valid/qmof-62678da.cif"
1141,45920,-124.267358,84,bond,169.394089,300000,"mofs/train_pool_valid/qmof-9289c6f.cif"
1142,45954,-56.526335,34,bond,155.919937,300000,"mofs/train_pool_valid/qmof-7896a55.cif"
1143,45991,-53.164441,37,bond,106.020348,300000,"mofs/train_pool_valid/qmof-b52b28a.cif"
1144,46029,-55.985307,38,bond,151.457611,300000,"mofs/train_pool_valid/qmof-5e3058c.cif"
1145,46066,-52.753413,37,bond,57308.132812,300000,"mofs/train_pool_valid/qmof-00cae02.cif"
1146,46099,-60.185081,33,bond,320.059784,300000,"mofs/train_pool_valid/qmof-64935e1.cif"
1147,46119,-37.771841,20,bond,52.270874,300000,"mofs/train_pool_valid/qmof-6a32398.cif"
1148,46162,-82.180450,43,bond,171.883560,300000,"mofs/train_pool_valid/qmof-d15d784.cif"
1149,46209,-56.466176,47,bond,255.217804,300000,"mofs/train_pool_valid/qmof-cef46c3.cif"
1150,46230,-29.337155,21,bond,206.077225,300000,"mofs/train_pool_valid/qmof-ebba8f4.cif"
1151,46254,-35.472747,24,bond,169.050674,300000,"mofs/train_pool_valid/qmof-ae70be0.cif"
1152,46272,-23.749776,18,bond,159.494186,300000,"mofs/train_pool_valid/qmof-33c5b15.cif"
1153,46314,-66.202629,42,bond,2054.447998,300000,"mofs/train_pool_valid/qmof-9e88ad4.cif"
1154,46340,-40.472911,26,bond,215.211609,300000,"mofs/train_pool_valid/qmof-c040ab5.cif"
1155,46359,-37.539158,19,bond,66.120613,300000,"mofs/train_pool_valid/qmof-aca06b1.cif"
1156,46398,-55.114668,39,bond,241.159119,300000,"mofs/train_pool_valid/qmof-7a6a1bc.cif"
1157,46447,-68.766098,49,bond,729.111084,300000,"mofs/train_pool_valid/qmof-76212a0.cif"
1158,46478,-38.050989,31,bond,100.610298,300000,"mofs/train_pool_valid/qmof-c4b72a4.cif"
1159,46508,-56.799692,30,bond,45.065357,300000,"mofs/train_pool_valid/qmof-c136b83.cif"
1160,46547,-61.400408,39,bond,874.949585,300000,"mofs/train_pool_valid/qmof-84cc81a.cif"
1161,46578,-52.745609,31,bond,2473.476807,300000,"mofs/train_pool_valid/qmof-a22eb9b.cif"
1162,46611,-62.088582,33,bond,41.961334,300000,"mofs/train_pool_valid/qmof-72f4eea.cif"
1163,46644,-62.600425,33,bond,1519.500244,300000,"mofs/train_pool_valid/qmof-4219847.cif"
1164,46667,-39.115094,23,bond,3598.350586,300000,"mofs/train_pool_valid/qmof-f9c2a3d.cif"
1165,46696,-38.989651,29,bond,102.354385,300000,"mofs/train_pool_valid/qmof-54c3ea8.cif"
1166,46712,-26.030902,16,bond,150.094650,300000,"mofs/train_pool_valid/qmof-cc31ba7.cif"
1167,46772,-84.965088,60,bond,4084.827148,300000,"mofs/train_pool_valid/qmof-872f38f.cif"
1168,46789,-28.898519,17,bond,60.459473,300000,"mofs/train_pool_valid/qmof-52b81d3.cif"
1169,46838,-65.779519,49,bond,228.655167,300000,"mofs/train_pool_valid/qmof-913739a.cif"
1170,46850,-21.531877,12,bond,77.421951,300000,"mofs/train_pool_valid/qmof-0f63bda.cif"
1171,46861,-18.505715,11,bond,79.393631,300000,"mofs/train_pool_valid/qmof-7188d32.cif"
1172,46890,-53.152121,29,bond,67.777023,300000,"mofs/train_pool_valid/qmof-a81e277.cif"
1173,46905,-33.288305,15,bond,34.383957,300000,"mofs/train_pool_valid/qmof-fc5343a.cif"
1174,46926,-38.954413,21,bond,121.978027,300000,"mofs/train_pool_valid/qmof-867986f.cif"
1175,46951,-44.610849,25,bond,85.363495,300000,"mofs/train_pool_valid/qmof-885c8fc.cif"
1176,46977,-39.873456,26,bond,346.863403,300000,"mofs/train_pool_valid/qmof-ece4651.cif"
1177,47006,-42.096768,29,bond,1864.537720,300000,"mofs/train_pool_valid/qmof-e8a0478.cif"
1178,47057,-71.003879,51,bond,212.269211,300000,"mofs/train_pool_valid/qmof-34bb4c6.cif"
1179,47068,-23.529675,11,bond,17.980257,300000,"mofs/train_pool_valid/qmof-b0bde78.cif"
1180,47081,-23.580720,13,bond,122.449234,300000,"mofs/train_pool_valid/qmof-0d9fb99.cif"
1181,47104,-42.057967,23,bond,122.739243,300000,"mofs/train_pool_valid/qmof-2b581ba.cif"
1182,47119,-24.148961,15,bond,203.289062,300000,"mofs/train_pool_valid/qmof-b2c2ca4.cif"
1183,47152,-49.953904,33,bond,146.367004,300000,"mofs/train_pool_valid/qmof-d286c59.cif"
1184,47194,-58.685685,42,bond,4813.803711,300000,"mofs/train_pool_valid/qmof-760e8d9.cif"
1185,47207,-24.155038,13,bond,84.546677,300000,"mofs/train_pool_valid/qmof-229c7a4.cif"
1186,47237,-42.620679,30,bond,68.187042,300000,"mofs/train_pool_valid/qmof-9c2bfdc.cif"
1187,47302,-75.926177,65,bond,1755.415771,300000,"mofs/train_pool_valid/qmof-22501f6.cif"
1188,47353,-75.093961,51,bond,1895.337524,300000,"mofs/train_pool_valid/qmof-bc36f56.cif"
1189,47364,-23.783195,11,bond,194.443298,300000,"mofs/train_pool_valid/qmof-a2d53f7.cif"
1190,47398,-51.840843,34,bond,5718.092285,300000,"mofs/train_pool_valid/qmof-050c8bc.cif"
1191,47424,-38.101456,26,bond,6338.916016,300000,"mofs/train_pool_valid/qmof-3209aae.cif"
1192,47448,-44.469865,24,bond,101.963661,300000,"mofs/train_pool_valid/qmof-90e2627.cif"
1193,47471,-31.631992,23,bond,352.784515,300000,"mofs/train_pool_valid/qmof-e993e6b.cif"
1194,47508,-52.985857,37,bond,625.523743,300000,"mofs/train_pool_valid/qmof-3583d10.cif"
1195,47539,-47.041258,31,bond,124.261139,300000,"mofs/train_pool_valid/qmof-195f435.cif"
1196,47550,-21.429698,11,bond,73.926353,300000,"mofs/train_pool_valid/qmof-a72cd02.cif"
1197,47596,-74.643933,46,bond,1698.792603,300000,"mofs/train_pool_valid/qmof-5d60111.cif"
1198,47613,-27.714399,17,bond,3432.199219,300000,"mofs/train_pool_valid/qmof-781236f.cif"
1199,47621,-15.226864,8,bond,28.788851,300000,"mofs/train_pool_valid/qmof-ddec51e.cif"
1200,47654,-42.135728,33,bond,4328.408203,300000,"mofs/train_pool_valid/qmof-f778d7c.cif"
1201,47691,-58.799173,37,bond,107.713562,300000,"mofs/train_pool_valid/qmof-8ccac7c.cif"
1202,47708,-32.878922,17,bond,29.423489,300000,"mofs/train_pool_valid/qmof-e7b4875.cif"
1203,47738,-55.603076,30,bond,916.271423,300000,"mofs/train_pool_valid/qmof-1b058a2.cif"
1204,47749,-21.152984,11,bond,38.139175,300000,"mofs/train_pool_valid/qmof-7505ece.cif"
1205,47764,-25.884666,15,bond,57.412476,300000,"mofs/train_pool_valid/qmof-f108d47.cif"
1206,47792,-41.969302,28,bond,204.397186,300000,"mofs/train_pool_valid/qmof-beb7ad4.cif"
1207,47801,-17.402076,9,bond,57.276241,300000,"mofs/train_pool_valid/qmof-85e55eb.cif"
1208,47829,-49.590504,28,bond,516.756836,300000,"mofs/train_pool_valid/qmof-710b24d.cif"
1209,47853,-30.279124,24,bond,390.119690,300000,"mofs/train_pool_valid/qmof-df25b54.cif"
1210,47891,-66.565214,38,bond,166.360611,300000,"mofs/train_pool_valid/qmof-add6b39.cif"
1211,47900,-19.190795,9,bond,31.863194,300000,"mofs/train_pool_valid/qmof-c0bb078.cif"
1212,47918,-30.861669,18,bond,253.367325,300000,"mofs/train_pool_valid/qmof-0d33b0c.cif"
1213,47935,-27.677975,17,bond,106.673935,300000,"mofs/train_pool_valid/qmof-dc05a49.cif"
1214,47962,-41.248054,27,bond,1919.474243,300000,"mofs/train_pool_valid/qmof-1702f8c.cif"
1215,47982,-29.708201,20,bond,321.158112,300000,"mofs/train_pool_valid/qmof-5324e1b.cif"
1216,48016,-47.987679,34,bond,1625.276611,300000,"mofs/train_pool_valid/qmof-e0d0d89.cif"
1217,48056,-62.515707,40,bond,1149.871460,300000,"mofs/train_pool_valid/qmof-f48c65c.cif"
1218,48086,-44.358059,30,bond,1755.572388,300000,"mofs/train_pool_valid/qmof-6614087.cif"
1219,48110,-41.076891,24,bond,100.308655,300000,"mofs/train_pool_valid/qmof-4fd2377.cif"
1220,48120,-19.139271,10,bond,44.840607,300000,"mofs/train_pool_valid/qmof-1f2de8f.cif"
1221,48141,-38.742803,21,bond,21318.039062,300000,"mofs/train_pool_valid/qmof-99b2b18.cif"
1222,48217,-94.787915,76,bond,1693.296387,300000,"mofs/train_pool_valid/qmof-2202f09.cif"
1223,48240,-33.375333,23,bond,151.473557,300000,"mofs/train_pool_valid/qmof-e188b1a.cif"
1224,48272,-51.461394,32,bond,482.547485,300000,"mofs/train_pool_valid/qmof-fbea80f.cif"
1225,48286,-26.167272,14,bond,56.328243,300000,"mofs/train_pool_valid/qmof-229d67d.cif"
1226,48309,-30.749007,23,bond,202.848785,300000,"mofs/train_pool_valid/qmof-9db0389.cif"
1227,48332,-32.696676,23,bond,2742.130859,300000,"mofs/train_pool_valid/qmof-3a04018.cif"
1228,48348,-32.789226,16,bond,60.370239,300000,"mofs/train_pool_valid/qmof-f7fed86.cif"
1229,48362,-25.927313,14,bond,52.865856,300000,"mofs/train_pool_valid/qmof-6ab88e0.cif"
1230,48389,-32.486005,27,bond,137.657074,300000,"mofs/train_pool_valid/qmof-0a1eaf1.cif"
1231,48407,-25.103928,18,bond,157.083755,300000,"mofs/train_pool_valid/qmof-10361cd.cif"
1232,48426,-31.580621,19,bond,8368.250977,300000,"mofs/train_pool_valid/qmof-73b30fd.cif"
1233,48467,-84.149977,41,bond,77.330078,300000,"mofs/train_pool_valid/qmof-13cd67d.cif"
1234,48516,-69.115223,49,bond,162.336838,300000,"mofs/train_pool_valid/qmof-68534d9.cif"
1235,48538,-32.121114,22,bond,169.452957,300000,"mofs/train_pool_valid/qmof-7e9e6a5.cif"
1236,48556,-36.130263,18,bond,148.506561,300000,"mofs/train_pool_valid/qmof-83e56fe.cif"
1237,48580,-41.419837,24,bond,157.630432,300000,"mofs/train_pool_valid/qmof-98a95a8.cif"
1238,48621,-53.293722,41,bond,223.219376,300000,"mofs/train_pool_valid/qmof-32c07bc.cif"
1239,48653,-40.715734,32,bond,6618.974121,300000,"mofs/train_pool_valid/qmof-566780e.cif"
1240,48668,-26.218101,15,bond,83.751755,300000,"mofs/train_pool_valid/qmof-be04ff1.cif"
1241,48711,-63.566849,43,bond,1282.838013,300000,"mofs/train_pool_valid/qmof-917b27a.cif"
1242,48737,-43.275652,26,bond,76.928589,300000,"mofs/train_pool_valid/qmof-c9e1cbe.cif"
1243,48774,-63.254994,37,bond,3065.644531,300000,"mofs/train_pool_valid/qmof-f3c86fd.cif"
1244,48806,-52.561262,32,bond,3790.751953,300000,"mofs/train_pool_valid/qmof-3e99727.cif"
1245,48845,-57.227036,39,bond,79.356590,300000,"mofs/train_pool_valid/qmof-3b1e56c.cif"
1246,48861,-24.421812,16,bond,76.778229,300000,"mofs/train_pool_valid/qmof-3cf9abb.cif"
1247,48913,-68.366726,52,bond,68.259369,300000,"mofs/train_pool_valid/qmof-1a78d9c.cif"
1248,48942,-38.703085,29,bond,223.924088,300000,"mofs/train_pool_valid/qmof-d971cd4.cif"
1249,48969,-35.962969,27,bond,150.657745,300000,"mofs/train_pool_valid/qmof-87204b7.cif"
1250,48979,-16.091139,10,bond,80.473061,300000,"mofs/train_pool_valid/qmof-dcca335.cif"
1251,49005,-33.402705,26,bond,99.833672,300000,"mofs/train_pool_valid/qmof-f42d855.cif"
1252,49025,-29.420702,20,bond,379.876984,300000,"mofs/train_pool_valid/qmof-556d7b3.cif"
1253,49083,-88.863339,58,bond,1556147.875000,300000,"mofs/train_pool_valid/qmof-b125dd6.cif"
1254,49121,-60.222025,38,bond,2439.645264,300000,"mofs/train_pool_valid/qmof-d03c776.cif"
1255,49157,-47.792990,36,bond,213.864090,300000,"mofs/train_pool_valid/qmof-319da91.cif"
1256,49189,-55.016407,32,bond,52.521549,300000,"mofs/train_pool_valid/qmof-5223b33.cif"
1257,49251,-78.413504,62,bond,907.737610,300000,"mofs/train_pool_valid/qmof-a3e1988.cif"
1258,49302,-69.960787,51,bond,295.666443,300000,"mofs/train_pool_valid/qmof-e2d7d1f.cif"
1259,49359,-83.538453,57,bond,600.179077,300000,"mofs/train_pool_valid/qmof-59f8ae3.cif"
1260,49384,-36.023127,25,bond,110.741096,300000,"mofs/train_pool_valid/qmof-a382c1b.cif"
1261,49393,-20.570699,9,bond,49.448490,300000,"mofs/train_pool_valid/qmof-5a6f521.cif"
1262,49411,-27.259249,18,bond,215.891327,300000,"mofs/train_pool_valid/qmof-ee6ac99.cif"
1263,49445,-59.147870,34,bond,39072.992188,300000,"mofs/train_pool_valid/qmof-02d78c0.cif"
1264,49472,-41.329001,27,bond,754.663696,300000,"mofs/train_pool_valid/qmof-a59b357.cif"
1265,49494,-34.870954,22,bond,987.838135,300000,"mofs/train_pool_valid/qmof-6615630.cif"
1266,49577,-111.174818,83,bond,228.922195,300000,"mofs/train_pool_valid/qmof-f23efa9.cif"
1267,49613,-49.431095,36,bond,2910.173096,300000,"mofs/train_pool_valid/qmof-c28f3c5.cif"
1268,49666,-69.057378,53,bond,2081.320801,300000,"mofs/train_pool_valid/qmof-36d7c8b.cif"
1269,49724,-101.687343,58,bond,6083604.000000,300000,"mofs/train_pool_valid/qmof-1929d06.cif"
1270,49768,-78.800925,44,bond,72.432930,300000,"mofs/train_pool_valid/qmof-9cd754e.cif"
1271,49831,-83.119301,63,bond,5740.051758,300000,"mofs/train_pool_valid/qmof-7a9c4b8.cif"
1272,49866,-57.076594,35,bond,5668.546387,300000,"mofs/train_pool_valid/qmof-d1a13c7.cif"
1273,49908,-60.086158,42,bond,148.005234,300000,"mofs/train_pool_valid/qmof-6aa9860.cif"
1274,49980,-120.738169,72,bond,4576.037598,300000,"mofs/train_pool_valid/qmof-e300fed.cif"
1275,50033,-99.323309,53,bond,266.365997,300000,"mofs/train_pool_valid/qmof-95e957c.cif"
1276,50078,-70.546709,45,bond,1002.920837,300000,"mofs/train_pool_valid/qmof-f67c515.cif"
1277,50120,-53.635450,42,bond,125.014732,300000,"mofs/train_pool_valid/qmof-589b4db.cif"
1278,50156,-52.432131,36,bond,201777.937500,300000,"mofs/train_pool_valid/qmof-a2d344d.cif"
1279,50218,-91.418069,62,bond,2802.675049,300000,"mofs/train_pool_valid/qmof-6bab288.cif"
1280,50243,-34.126656,25,bond,113.571014,300000,"mofs/train_pool_valid/qmof-4597bbd.cif"
1281,50325,-108.897671,82,bond,12685.419922,300000,"mofs/train_pool_valid/qmof-87b09b6.cif"
1282,50349,-38.189679,24,bond,66.164970,300000,"mofs/train_pool_valid/qmof-ac050b9.cif"
1283,50376,-44.630211,27,bond,151.954117,300000,"mofs/train_pool_valid/qmof-248b9a0.cif"
1284,50395,-30.947326,19,bond,115.190804,300000,"mofs/train_pool_valid/qmof-541c7e3.cif"
1285,50446,-58.026854,51,bond,31521.494141,300000,"mofs/train_pool_valid/qmof-868274a.cif"
1286,50461,-27.774436,15,bond,103.422440,300000,"mofs/train_pool_valid/qmof-cc33e17.cif"
1287,50498,-47.452681,37,bond,1944.386230,300000,"mofs/train_pool_valid/qmof-7ed4e7b.cif"
1288,50541,-56.170965,43,bond,1073.860962,300000,"mofs/train_pool_valid/qmof-cd16e60.cif"
1289,50589,-66.126306,48,bond,238.704865,300000,"mofs/train_pool_valid/qmof-691b73e.cif"
1290,50623,-53.172490,34,bond,139.005035,300000,"mofs/train_pool_valid/qmof-fa84185.cif"
1291,50652,-42.017598,29,bond,144.787552,300000,"mofs/train_pool_valid/qmof-68e1c8f.cif"
1292,50729,-90.990796,77,bond,551.741333,300000,"mofs/train_pool_valid/qmof-07c91b5.cif"
1293,50752,-36.637649,23,bond,997.605835,300000,"mofs/train_pool_valid/qmof-eae6c15.cif"
1294,50799,-59.723082,47,bond,2034.944214,300000,"mofs/train_pool_valid/qmof-8bf30fc.cif"
1295,50860,-71.055359,61,bond,1527.408447,300000,"mofs/train_pool_valid/qmof-611dbd4.cif"
1296,50881,-35.009151,21,bond,142.206985,300000,"mofs/train_pool_valid/qmof-026e9ca.cif"
1297,50900,-27.521697,19,bond,151.677155,300000,"mofs/train_pool_valid/qmof-c9e1cbe.cif"
1298,51000,-145.368608,100,bond,20124.179688,300000,"mofs/train_pool_valid/qmof-f5008e0.cif"
1299,51037,-54.639777,37,bond,255.349960,300000,"mofs/train_pool_valid/qmof-117052a.cif"
1300,51108,-85.804424,71,bond,524.189392,300000,"mofs/train_pool_valid/qmof-d850c92.cif"
1301,51126,-29.913749,18,bond,247.098663,300000,"mofs/train_pool_valid/qmof-b10652a.cif"
1302,51143,-29.093785,17,bond,93.934036,300000,"mofs/train_pool_valid/qmof-659dd1c.cif"
1303,51170,-37.356668,27,bond,144.757721,300000,"mofs/train_pool_valid/qmof-51097b4.cif"
1304,51192,-36.768297,22,bond,352.494232,300000,"mofs/train_pool_valid/qmof-d8a722f.cif"
1305,51211,-36.250909,19,bond,97.383377,300000,"mofs/train_pool_valid/qmof-7c7fd1a.cif"
1306,51250,-50.577621,39,bond,1720.859619,300000,"mofs/train_pool_valid/qmof-4c97440.cif"
1307,51295,-51.848217,45,bond,360.992188,300000,"mofs/train_pool_valid/qmof-e25f656.cif"
